Timestamp|BallId|PositionX|PositionY|VelocityX|VelocityY|Mass|Radius
2026-06-08 20:28:28.617|0|36,7330|88,5555|-2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.633|2|382,6011|128,7738|0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.633|0|34,0032|86,2485|-2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.633|1|242,0470|381,4880|-1,2738|2,4246|5,0000|10,0000
2026-06-08 20:28:28.633|3|205,1409|69,5043|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.633|4|169,1533|240,5754|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.649|4|167,6888|242,3725|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.649|3|202,5324|71,5562|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.649|1|240,7732|383,9127|-1,2738|2,4246|5,0000|10,0000
2026-06-08 20:28:28.649|0|31,2735|83,9414|-2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.649|2|383,4128|129,9011|0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.666|1|239,4994|386,3373|-1,2738|2,4246|5,0000|10,0000
2026-06-08 20:28:28.666|3|199,9238|73,6080|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.666|0|28,5437|81,6344|-2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.666|4|166,2243|244,1696|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.666|2|384,2245|131,0285|0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.682|2|385,0000|132,1558|-0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.682|3|197,3153|75,6599|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.682|4|164,7597|245,9667|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.682|0|25,8139|79,3274|-2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.682|1|238,2257|388,7619|-1,2738|2,4246|5,0000|10,0000
2026-06-08 20:28:28.698|3|194,7067|77,7118|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.698|1|236,9519|390,0000|-1,2738|-2,4246|5,0000|10,0000
2026-06-08 20:28:28.698|2|384,1883|133,2832|-0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.698|0|23,0841|77,0204|-2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.698|4|163,2952|247,7637|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.715|4|161,8307|249,5608|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.715|0|20,3544|74,7133|-2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.715|1|235,6781|387,5754|-1,2738|-2,4246|5,0000|10,0000
2026-06-08 20:28:28.715|3|192,0982|79,7637|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.718|2|383,3766|134,4105|-0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.731|3|189,4896|81,8155|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.731|1|234,4044|385,1507|-1,2738|-2,4246|5,0000|10,0000
2026-06-08 20:28:28.731|0|17,6246|72,4063|-2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.731|4|160,3662|251,3579|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.734|2|382,5649|135,5379|-0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.747|4|158,9016|253,1550|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.747|1|233,1306|382,7261|-1,2738|-2,4246|5,0000|10,0000
2026-06-08 20:28:28.747|3|186,8811|83,8674|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.747|0|14,8948|70,0993|-2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.750|2|381,7532|136,6652|-0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.764|3|184,2725|85,9193|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.764|1|231,8568|380,3015|-1,2738|-2,4246|5,0000|10,0000
2026-06-08 20:28:28.764|0|12,1651|67,7923|-2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.764|4|157,4371|254,9521|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.766|2|380,9415|137,7926|-0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.780|3|181,6640|87,9711|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.780|0|10,0000|65,4852|2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.780|4|155,9726|256,7492|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.780|1|230,5831|377,8769|-1,2738|-2,4246|5,0000|10,0000
2026-06-08 20:28:28.783|2|380,1298|138,9200|-0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.796|3|179,0554|90,0230|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.796|4|154,5081|258,5463|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.796|1|229,3093|375,4522|-1,2738|-2,4246|5,0000|10,0000
2026-06-08 20:28:28.796|0|12,7298|63,1782|2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.799|2|379,3181|140,0473|-0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.813|4|153,0435|260,3433|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.813|1|228,0355|373,0276|-1,2738|-2,4246|5,0000|10,0000
2026-06-08 20:28:28.813|0|15,4595|60,8712|2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.813|3|176,4469|92,0749|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.815|2|378,5063|141,1747|-0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.829|3|173,8383|94,1268|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.829|0|18,1893|58,5641|2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.829|1|226,7618|370,6030|-1,2738|-2,4246|5,0000|10,0000
2026-06-08 20:28:28.829|4|151,5790|262,1404|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.831|2|377,6946|142,3020|-0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.845|1|225,4880|368,1784|-1,2738|-2,4246|5,0000|10,0000
2026-06-08 20:28:28.845|4|150,1145|263,9375|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.845|0|20,9191|56,2571|2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.845|3|171,2298|96,1786|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.847|2|376,8829|143,4294|-0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.862|4|148,6499|265,7346|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.862|1|224,2142|365,7537|-1,2738|-2,4246|5,0000|10,0000
2026-06-08 20:28:28.862|0|23,6488|53,9501|2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.862|3|168,6212|98,2305|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.863|2|376,0712|144,5567|-0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.878|0|26,3786|51,6431|2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.878|1|222,9404|363,3291|-1,2738|-2,4246|5,0000|10,0000
2026-06-08 20:28:28.878|3|166,0127|100,2824|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.878|4|147,1854|267,5317|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.879|2|375,2595|145,6841|-0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.895|3|163,4041|102,3342|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.895|1|221,6667|360,9045|-1,2738|-2,4246|5,0000|10,0000
2026-06-08 20:28:28.895|2|374,4478|146,8114|-0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.895|4|145,7209|269,3288|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.895|0|29,1084|49,3360|2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.911|4|144,2564|271,1259|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.911|2|373,6361|147,9388|-0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.911|3|160,7956|104,3861|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.911|0|31,8382|47,0290|2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.911|1|220,3929|358,4798|-1,2738|-2,4246|5,0000|10,0000
2026-06-08 20:28:28.927|3|158,1870|106,4380|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.927|1|219,1191|356,0552|-1,2738|-2,4246|5,0000|10,0000
2026-06-08 20:28:28.927|0|34,5679|44,7220|2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.927|2|372,8244|149,0661|-0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.927|4|142,7918|272,9229|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.943|0|37,2977|42,4150|2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.943|2|372,0127|150,1935|-0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.943|3|155,5785|108,4899|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.943|1|217,8454|353,6306|-1,2738|-2,4246|5,0000|10,0000
2026-06-08 20:28:28.943|4|141,3273|274,7200|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.959|4|139,8628|276,5171|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.959|1|216,5716|351,2060|-1,2738|-2,4246|5,0000|10,0000
2026-06-08 20:28:28.959|3|152,9699|110,5417|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.959|2|371,2010|151,3208|-0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.959|0|40,0275|40,1079|2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.975|2|370,3893|152,4482|-0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.975|0|42,7572|37,8009|2,7298|-2,3070|5,0000|10,0000
2026-06-08 20:28:28.975|4|138,3982|278,3142|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.975|1|215,2978|348,7813|-1,2738|-2,4246|5,0000|10,0000
2026-06-08 20:28:28.975|3|150,3614|112,5936|-2,6086|2,0519|5,0000|10,0000
2026-06-08 20:28:28.992|4|136,9337|280,1113|-1,4645|1,7971|5,0000|10,0000
2026-06-08 20:28:28.992|1|214,0241|346,3567|-1,2738|-2,4246|5,0000|10,0000
2026-06-08 20:28:28.992|2|369,5776|153,5755|-0,8117|1,1274|5,0000|10,0000
2026-06-08 20:28:28.992|0|45,4870|35,4939|2,7298|-2,3070|5,0000|10,0000
